id,rouge1_f1,rouge2_f1,rougeLsum_f1,bertscore_p,bertscore_r,bertscore_f1,bertscore_precision_only,qafacteval_available,qafacteval_score
48,0.38202247191011235,0.11320754716981132,0.2546816479400749,0.09647830575704575,0.22698752582073212,0.16163894534111023,0.09647830575704575,False,
49,0.5152838427947599,0.23788546255506607,0.2794759825327511,0.1380166858434677,0.2322263866662979,0.18662141263484955,0.1380166858434677,False,
50,0.4063745019920319,0.08032128514056226,0.2390438247011952,0.09980712831020355,0.20499420166015625,0.1535370647907257,0.09980712831020355,False,
51,0.4810126582278481,0.15319148936170213,0.23628691983122363,0.2420387715101242,0.26869672536849976,0.2582223117351532,0.2420387715101242,False,
52,0.4863013698630137,0.14482758620689656,0.2328767123287671,0.20306770503520966,0.3069058358669281,0.25594040751457214,0.20306770503520966,False,
53,0.4246575342465753,0.17931034482758623,0.29452054794520544,0.16028811037540436,0.268909752368927,0.215452641248703,0.16028811037540436,False,
54,0.44194756554307113,0.14339622641509434,0.27715355805243447,0.19369541108608246,0.3171980679035187,0.2555568516254425,0.19369541108608246,False,
55,0.4112903225806452,0.12195121951219512,0.2338709677419355,0.13929183781147003,0.20439305901527405,0.17431053519248962,0.13929183781147003,False,
56,0.42241379310344823,0.0782608695652174,0.20689655172413796,0.15315654873847961,0.23033028841018677,0.19380460679531097,0.15315654873847961,False,
57,0.43065693430656937,0.16176470588235295,0.22627737226277372,0.16859956085681915,0.19288991391658783,0.183915376663208,0.16859956085681915,False,
58,0.40963855421686746,0.12955465587044537,0.2248995983935743,0.13892069458961487,0.20085446536540985,0.1724434196949005,0.13892069458961487,False,
59,0.4322344322344322,0.11808118081180813,0.2271062271062271,0.15792794525623322,0.2443215548992157,0.20286032557487488,0.15792794525623322,False,
60,0.44705882352941173,0.11067193675889328,0.18039215686274507,0.12691250443458557,0.21294555068016052,0.1717652529478073,0.12691250443458557,False,
61,0.3902439024390244,0.07017543859649124,0.2299651567944251,0.08846370875835419,0.11979113519191742,0.10751370340585709,0.08846370875835419,False,
62,0.45791245791245794,0.14915254237288136,0.22895622895622897,0.10544873774051666,0.16971540451049805,0.14018583297729492,0.10544873774051666,False,
63,0.37748344370860926,0.03333333333333333,0.2119205298013245,0.09874173253774643,0.18153943121433258,0.1421724110841751,0.09874173253774643,False,
64,0.22895622895622897,0.013559322033898305,0.12121212121212123,-0.005312424618750811,0.10220856219530106,0.049679793417453766,-0.005312424618750811,False,
65,0.38922155688622756,0.1566265060240964,0.24550898203592816,0.039889145642519,0.25684937834739685,0.14214009046554565,0.039889145642519,False,
66,0.42857142857142855,0.09009009009009007,0.22321428571428573,0.14460796117782593,0.18768203258514404,0.16911514103412628,0.14460796117782593,False,
67,0.3490909090909091,0.08791208791208792,0.20363636363636364,0.08402691781520844,0.18442098796367645,0.13560347259044647,0.08402691781520844,False,
68,0.18637992831541217,0.0,0.12186379928315413,-0.007359935902059078,0.07539808005094528,0.03634146600961685,-0.007359935902059078,False,
69,0.2985074626865672,0.05025125628140703,0.1890547263681592,0.05777423828840256,0.07669835537672043,0.07090234756469727,0.05777423828840256,False,
70,0.3433476394849786,0.034632034632034625,0.19742489270386268,0.10254767537117004,0.17538706958293915,0.14132316410541534,0.10254767537117004,False,
71,0.4696969696969697,0.20610687022900764,0.2727272727272727,0.1690058559179306,0.30350151658058167,0.2358563095331192,0.1690058559179306,False,
72,0.43724696356275305,0.20408163265306123,0.30769230769230765,0.2871735990047455,0.35649481415748596,0.3236907124519348,0.2871735990047455,False,
73,0.4609375,0.14173228346456693,0.25,0.19347037374973297,0.245103120803833,0.22190150618553162,0.19347037374973297,False,
74,0.4221105527638191,0.09137055837563451,0.2311557788944724,0.16946162283420563,0.21890686452388763,0.1969332993030548,0.16946162283420563,False,
75,0.41777777777777775,0.11659192825112107,0.24888888888888885,0.16237448155879974,0.2043783813714981,0.18630100786685944,0.16237448155879974,False,
76,0.20571428571428574,0.10404624277456649,0.18285714285714288,0.031307488679885864,0.47571834921836853,0.21930263936519623,0.031307488679885864,False,
77,0.275,0.13924050632911392,0.225,-0.026942754164338112,0.3151465654373169,0.12349317222833633,-0.026942754164338112,False,
78,0.09756097560975609,0.0,0.08130081300813008,-0.08310816437005997,0.15563231706619263,0.02726694568991661,-0.08310816437005997,False,
79,0.25157232704402516,0.06369426751592357,0.17610062893081763,-0.002983110724017024,0.25569969415664673,0.11590378731489182,-0.002983110724017024,False,
80,0.19277108433734938,0.024390243902439025,0.15662650602409636,-0.022266730666160583,0.2633799910545349,0.10698412358760834,-0.022266730666160583,False,
81,0.178343949044586,0.025806451612903226,0.11464968152866242,-0.10250263661146164,0.22627680003643036,0.04182678461074829,-0.10250263661146164,False,
82,0.17808219178082194,0.06944444444444445,0.1232876712328767,0.010740087367594242,0.367378294467926,0.16711701452732086,0.010740087367594242,False,
83,0.102803738317757,0.018867924528301886,0.08411214953271029,-0.15803195536136627,0.19774433970451355,-0.005180893000215292,-0.15803195536136627,False,
84,0.14689265536723164,0.022857142857142857,0.11299435028248588,-0.05848824605345726,0.2575155794620514,0.08182492852210999,-0.05848824605345726,False,
85,0.09090909090909091,0.03669724770642202,0.08181818181818182,-0.10151318460702896,0.18744705617427826,0.028086204081773758,-0.10151318460702896,False,
86,0.16666666666666666,0.0,0.11458333333333333,-0.1759652942419052,0.23843330144882202,-0.003765933448448777,-0.1759652942419052,False,
87,0.29333333333333333,0.14864864864864863,0.25333333333333335,-0.014557995833456516,0.3963322043418884,0.16074472665786743,-0.014557995833456516,False,
88,0.39999999999999997,0.25563909774436094,0.2518518518518518,0.14924882352352142,0.40935295820236206,0.2696801424026489,0.14924882352352142,False,
89,0.18497109826589594,0.0,0.12716763005780346,-0.16024763882160187,0.14460332691669464,-0.025609256699681282,-0.16024763882160187,False,
90,0.3603603603603604,0.22018348623853207,0.2162162162162162,0.0057258750312030315,0.5847331285476685,0.23685266077518463,0.0057258750312030315,False,
91,0.06790123456790123,0.006211180124223602,0.0617283950617284,-0.2826743721961975,0.15530799329280853,-0.10694940388202667,-0.2826743721961975,False,
92,0.05691056910569106,0.008196721311475409,0.04878048780487805,-0.21632222831249237,0.08273593336343765,-0.08475863933563232,-0.21632222831249237,False,
93,0.09638554216867469,0.0,0.07228915662650603,-0.16119791567325592,0.1453196108341217,-0.025967514142394066,-0.16119791567325592,False,
94,0.21052631578947367,0.06106870229007634,0.16541353383458648,0.012517640367150307,0.41842538118362427,0.18665839731693268,0.012517640367150307,False,
95,0.16551724137931034,0.0,0.12413793103448274,-0.03747136518359184,0.17532487213611603,0.06273458898067474,-0.03747136518359184,False,
96,0.19672131147540983,0.03314917127071823,0.14207650273224046,-0.14208808541297913,0.2562861442565918,0.025767430663108826,-0.14208808541297913,False,
97,0.11940298507462686,0.010050251256281405,0.08955223880597016,-0.10361356288194656,0.08438077569007874,-0.013891381211578846,-0.10361356288194656,False,
98,0.11827956989247312,0.010869565217391306,0.09677419354838708,-0.12387318909168243,0.22140361368656158,0.026000820100307465,-0.12387318909168243,False,
99,0.10169491525423728,0.0,0.0903954802259887,-0.2029324173927307,0.10864415019750595,-0.06662366539239883,-0.2029324173927307,False,
100,0.11956521739130434,0.02197802197802198,0.10869565217391303,-0.07161520421504974,0.2967270314693451,0.08750148117542267,-0.07161520421504974,False,
101,0.34328358208955223,0.03007518796992481,0.17910447761194026,0.11800067871809006,0.17771968245506287,0.15054577589035034,0.11800067871809006,False,
102,0.36491228070175435,0.049469964664310945,0.20350877192982458,0.05896178260445595,0.16298535466194153,0.11224809288978577,0.05896178260445595,False,
103,0.36042402826855124,0.028469750889679714,0.19081272084805653,0.1230938509106636,0.14299994707107544,0.136445090174675,0.1230938509106636,False,
104,0.356060606060606,0.03816793893129771,0.16666666666666666,0.15785008668899536,0.17675942182540894,0.17057569324970245,0.15785008668899536,False,
105,0.4015444015444016,0.07003891050583658,0.20849420849420847,0.1598491072654724,0.19981928169727325,0.18280532956123352,0.1598491072654724,False,
106,0.4357976653696498,0.1176470588235294,0.21011673151750976,0.22016006708145142,0.18931083381175995,0.20774908363819122,0.22016006708145142,False,
107,0.4075471698113207,0.11406844106463879,0.24905660377358493,0.20143745839595795,0.26473939418792725,0.23539555072784424,0.20143745839595795,False,
108,0.3523035230352304,0.11444141689373298,0.2005420054200542,0.07270064949989319,0.19051706790924072,0.13220390677452087,0.07270064949989319,False,
109,0.32183908045977005,0.04633204633204633,0.1839080459770115,0.07133185863494873,0.08857223391532898,0.08358143270015717,0.07133185863494873,False,
110,0.4778761061946903,0.125,0.24778761061946905,0.19323520362377167,0.19315747916698456,0.19643788039684296,0.19323520362377167,False,
111,0.43579766536964976,0.12549019607843137,0.2568093385214007,0.12127706408500671,0.1402440220117569,0.13417547941207886,0.12127706408500671,False,
112,0.40909090909090906,0.07633587786259544,0.1893939393939394,0.25143733620643616,0.2685186564922333,0.26289427280426025,0.25143733620643616,False,
113,0.41114982578397213,0.08421052631578947,0.21602787456445993,0.1836540400981903,0.2526289224624634,0.22035369277000427,0.1836540400981903,False,
114,0.30434782608695654,0.03649635036496351,0.18840579710144925,0.07777988165616989,0.10170862078666687,0.09327475726604462,0.07777988165616989,False,
115,0.2926829268292683,0.03508771929824562,0.18118466898954702,0.05093620344996452,0.09380196034908295,0.07568848133087158,0.05093620344996452,False,
116,0.49230769230769234,0.1395348837209302,0.24615384615384617,0.19492317736148834,0.26628896594047546,0.23271261155605316,0.19492317736148834,False,
117,0.4193548387096774,0.13821138211382114,0.20161290322580644,0.15155518054962158,0.1613856852054596,0.15983857214450836,0.15155518054962158,False,
118,0.40727272727272734,0.1391941391941392,0.17454545454545453,0.13382160663604736,0.18119165301322937,0.1604294776916504,0.13382160663604736,False,
119,0.40163934426229503,0.10743801652892562,0.1721311475409836,0.19181668758392334,0.21919329464435577,0.2085469514131546,0.19181668758392334,False,
120,0.45033112582781465,0.14666666666666667,0.2185430463576159,0.22690445184707642,0.3053210973739624,0.2679053246974945,0.22690445184707642,False,
121,0.2490566037735849,0.022813688212927754,0.13584905660377358,0.03585384041070938,0.06604132056236267,0.054553065448999405,0.03585384041070938,False,
122,0.3272727272727273,0.027522935779816512,0.2181818181818182,0.17068013548851013,0.18779224157333374,0.18247288465499878,0.17068013548851013,False,
123,0.1887905604719764,0.005934718100890208,0.1238938053097345,-0.027995320037007332,0.06990955770015717,0.022686302661895752,-0.027995320037007332,False,
124,0.33858267716535434,0.03174603174603175,0.1968503937007874,0.07893633842468262,0.11733880639076233,0.1014406681060791,0.07893633842468262,False,
125,0.26666666666666666,0.025210084033613446,0.16666666666666666,-0.021992206573486328,0.09600869566202164,0.03772570192813873,-0.021992206573486328,False,
126,0.24338624338624337,0.0855614973262032,0.19047619047619047,0.06543633341789246,0.2543431222438812,0.15601365268230438,0.06543633341789246,False,
127,0.22966507177033488,0.10628019323671499,0.20095693779904308,0.0001492912560934201,0.34227633476257324,0.151015505194664,0.0001492912560934201,False,
128,0.2018348623853211,0.05555555555555555,0.1651376146788991,-0.009988819248974323,0.26481616497039795,0.11517670750617981,-0.009988819248974323,False,
129,0.20216606498194944,0.04363636363636363,0.1516245487364621,0.017389841377735138,0.3028501272201538,0.14696063101291656,0.017389841377735138,False,
130,0.24615384615384614,0.03125,0.1692307692307692,0.051078587770462036,0.24777314066886902,0.14491519331932068,0.051078587770462036,False,
131,0.25,0.08045977011494253,0.13636363636363635,0.07056529074907303,0.3555537760257721,0.20042258501052856,0.07056529074907303,False,
132,0.29629629629629634,0.07518796992481201,0.17777777777777776,0.0483437180519104,0.2927781939506531,0.16186754405498505,0.0483437180519104,False,
133,0.3181818181818182,0.09230769230769229,0.2121212121212121,0.09237945824861526,0.3116927444934845,0.19579781591892242,0.09237945824861526,False,
134,0.2840909090909091,0.05747126436781609,0.20454545454545456,0.10353633016347885,0.42030543088912964,0.24608904123306274,0.10353633016347885,False,
135,0.19108280254777069,0.05161290322580645,0.15286624203821655,-0.0008568824850954115,0.10462189465761185,0.053205087780952454,-0.0008568824850954115,False,
136,0.15384615384615385,0.03875968992248062,0.1,-0.13799546658992767,0.05947503820061684,-0.04453995078802109,-0.13799546658992767,False,
137,0.29268292682926833,0.06611570247933884,0.14634146341463417,0.12078255414962769,0.3263890743255615,0.21854114532470703,0.12078255414962769,False,
138,0.23893805309734514,0.0982142857142857,0.168141592920354,0.02704121172428131,0.24915733933448792,0.1313619166612625,0.02704121172428131,False,
139,0.35460992907801414,0.1294964028776978,0.2127659574468085,0.12847894430160522,0.3240986764431,0.22202132642269135,0.12847894430160522,False,
140,0.25906735751295334,0.09424083769633508,0.14507772020725387,0.05857905372977257,0.2529377043247223,0.15144921839237213,0.05857905372977257,False,
141,0.2557077625570776,0.07373271889400923,0.17351598173515984,-0.07455753535032272,0.13372130692005157,0.023623421788215637,-0.07455753535032272,False,
142,0.07881773399014778,0.009950248756218907,0.07881773399014778,-0.19876496493816376,0.019734634086489677,-0.09730339050292969,-0.19876496493816376,False,
143,0.3225806451612903,0.13023255813953488,0.2119815668202765,-0.047176163643598557,0.352079838514328,0.12333463132381439,-0.047176163643598557,False,
144,0.2894736842105263,0.09734513274336283,0.17543859649122806,-0.028536345809698105,0.29164934158325195,0.11375584453344345,-0.028536345809698105,False,
145,0.2711864406779661,0.06857142857142857,0.14689265536723162,0.013087291270494461,0.3076401352882385,0.1461382955312729,0.013087291270494461,False,
146,0.2745098039215686,0.039603960396039604,0.18627450980392155,0.01234021782875061,0.2128118872642517,0.10764963179826736,0.01234021782875061,False,
147,0.07865168539325841,0.0,0.06741573033707865,-0.03445913642644882,0.05910097435116768,0.014259223826229572,-0.03445913642644882,False,
148,0.3144654088050314,0.11464968152866242,0.27672955974842767,0.06399635225534439,0.38418707251548767,0.20744219422340393,0.06399635225534439,False,
149,0.2717391304347826,0.05494505494505494,0.1847826086956522,-0.023944837972521782,0.25216513872146606,0.1015981063246727,-0.023944837972521782,False,
150,0.21212121212121213,0.030612244897959183,0.1616161616161616,-0.03150588646531105,0.18940438330173492,0.07203979045152664,-0.03150588646531105,False,
